         t             x1             x2             v1             v2             p1             p2
 15.305000      -0.137384       0.293178      -0.102497       0.140548      -0.102497       0.281095
 15.310000      -0.137893       0.293877      -0.101054       0.139030      -0.101054       0.278061
 15.315000      -0.138394       0.294568      -0.099608       0.137510      -0.099608       0.275021
 15.320000      -0.138889       0.295252      -0.098157       0.135988      -0.098157       0.271975
 15.325000      -0.139376       0.295928      -0.096703       0.134462      -0.096703       0.268924
 15.330000      -0.139856       0.296597      -0.095245       0.132934      -0.095245       0.265868
 15.335000      -0.140328       0.297258      -0.093783       0.131403      -0.093783       0.262807
 15.340000      -0.140794       0.297911      -0.092318       0.129870      -0.092318       0.259740
 15.345000      -0.141251       0.298556      -0.090850       0.128334      -0.090850       0.256668
 15.350000      -0.141702       0.299194      -0.089378       0.126795      -0.089378       0.253591
 15.355000      -0.142145       0.299824      -0.087902       0.125254      -0.087902       0.250509
 15.360000      -0.142581       0.300447      -0.086424       0.123711      -0.086424       0.247422
 15.365000      -0.143009       0.301061      -0.084942       0.122165      -0.084942       0.244330
 15.370000      -0.143430       0.301668      -0.083457       0.120617      -0.083457       0.241234
 15.375000      -0.143844       0.302268      -0.081969       0.119066      -0.081969       0.238133
 15.380000      -0.144250       0.302859      -0.080478       0.117514      -0.080478       0.235027
 15.385000      -0.144649       0.303443      -0.078984       0.115958      -0.078984       0.231917
 15.390000      -0.145040       0.304019      -0.077487       0.114401      -0.077487       0.228802
 15.395000      -0.145424       0.304587      -0.075988       0.112841      -0.075988       0.225683
 15.400000      -0.145800       0.305147      -0.074485       0.111280      -0.074485       0.222559
 15.405000      -0.146168       0.305700      -0.072981       0.109716      -0.072981       0.219431
 15.410000      -0.146530       0.306244      -0.071473       0.108150      -0.071473       0.216299
 15.415000      -0.146883       0.306781      -0.069963       0.106582      -0.069963       0.213163
 15.420000      -0.147229       0.307310      -0.068451       0.105012      -0.068451       0.210023
 15.425000      -0.147568       0.307831      -0.066936       0.103440      -0.066936       0.206879
 15.430000      -0.147899       0.308344      -0.065419       0.101865      -0.065419       0.203731
 15.435000      -0.148222       0.308850      -0.063900       0.100290      -0.063900       0.200579
 15.440000      -0.148538       0.309347      -0.062379       0.098712      -0.062379       0.197424
 15.445000      -0.148846       0.309837      -0.060855       0.097132      -0.060855       0.194264
 15.450000      -0.149146       0.310319      -0.059330       0.095551      -0.059330       0.191101
 15.455000      -0.149439       0.310792      -0.057802       0.093967      -0.057802       0.187935
 15.460000      -0.149724       0.311258      -0.056273       0.092383      -0.056273       0.184765
 15.465000      -0.150002       0.311716      -0.054742       0.090796      -0.054742       0.181592
 15.470000      -0.150272       0.312166      -0.053209       0.089208      -0.053209       0.178415
 15.475000      -0.150534       0.312608      -0.051675       0.087618      -0.051675       0.175235
 15.480000      -0.150788       0.313042      -0.050139       0.086026      -0.050139       0.172053
 15.485000      -0.151035       0.313469      -0.048602       0.084433      -0.048602       0.168866
 15.490000      -0.151274       0.313887      -0.047063       0.082839      -0.047063       0.165677
 15.495000      -0.151506       0.314297      -0.045522       0.081243      -0.045522       0.162485
 15.500000      -0.151730       0.314699      -0.043981       0.079645      -0.043981       0.159290
 15.505000      -0.151946       0.315093      -0.042438       0.078046      -0.042438       0.156093
 15.510000      -0.152154       0.315480      -0.040894       0.076446      -0.040894       0.152892
 15.515000      -0.152355       0.315858      -0.039349       0.074845      -0.039349       0.149689
 15.520000      -0.152547       0.316228      -0.037803       0.073242      -0.037803       0.146483
 15.525000      -0.152733       0.316590      -0.036256       0.071638      -0.036256       0.143275
 15.530000      -0.152910       0.316944      -0.034708       0.070032      -0.034708       0.140065
 15.535000      -0.153080       0.317291      -0.033160       0.068426      -0.033160       0.136852
 15.540000      -0.153242       0.317629      -0.031610       0.066818      -0.031610       0.133636
 15.545000      -0.153396       0.317959      -0.030060       0.065209      -0.030060       0.130419
 15.550000      -0.153542       0.318281      -0.028510       0.063600      -0.028510       0.127199
 15.555000      -0.153681       0.318595      -0.026958       0.061989      -0.026958       0.123978
 15.560000      -0.153812       0.318901      -0.025407       0.060377      -0.025407       0.120754
 15.565000      -0.153935       0.319199      -0.023855       0.058764      -0.023855       0.117528
 15.570000      -0.154050       0.319488      -0.022303       0.057150      -0.022303       0.114301
 15.575000      -0.154158       0.319770      -0.020750       0.055536      -0.020750       0.111072
 15.580000      -0.154258       0.320044      -0.019197       0.053920      -0.019197       0.107841
 15.585000      -0.154350       0.320309      -0.017645       0.052304      -0.017645       0.104608
 15.590000      -0.154434       0.320567      -0.016092       0.050687      -0.016092       0.101374
 15.595000      -0.154511       0.320816      -0.014539       0.049069      -0.014539       0.098138
 15.600000      -0.154580       0.321057      -0.012986       0.047451      -0.012986       0.094901
 15.605000      -0.154641       0.321291      -0.011434       0.045832      -0.011434       0.091663
 15.610000      -0.154694       0.321516      -0.009882       0.044212      -0.009882       0.088423
 15.615000      -0.154740       0.321733      -0.008330       0.042591      -0.008330       0.085183
 15.620000      -0.154777       0.321942      -0.006779       0.040970      -0.006779       0.081941
 15.625000      -0.154807       0.322142      -0.005228       0.039349      -0.005228       0.078698
 15.630000      -0.154830       0.322335      -0.003677       0.037727      -0.003677       0.075454
 15.635000      -0.154844       0.322520      -0.002127       0.036105      -0.002127       0.072209
 15.640000      -0.154851       0.322696      -0.000578       0.034482      -0.000578       0.068964
 15.645000      -0.154850       0.322865       0.000970       0.032859       0.000970       0.065717
 15.650000      -0.154841       0.323025       0.002518       0.031235       0.002518       0.062470
 15.655000      -0.154825       0.323177       0.004065       0.029611       0.004065       0.059223
 15.660000      -0.154801       0.323321       0.005610       0.027987       0.005610       0.055974
 15.665000      -0.154769       0.323457       0.007155       0.026363       0.007155       0.052726
 15.670000      -0.154729       0.323585       0.008698       0.024738       0.008698       0.049477
 15.675000      -0.154682       0.323704       0.010240       0.023114       0.010240       0.046228
 15.680000      -0.154627       0.323816       0.011781       0.021489       0.011781       0.042978
 15.685000      -0.154564       0.323919       0.013321       0.019864       0.013321       0.039728
 15.690000      -0.154493       0.324014       0.014859       0.018239       0.014859       0.036479
 15.695000      -0.154415       0.324101       0.016395       0.016614       0.016395       0.033229
 15.700000      -0.154329       0.324180       0.017930       0.014990       0.017930       0.029979
 15.705000      -0.154236       0.324251       0.019463       0.013365       0.019463       0.026730
 15.710000      -0.154135       0.324314       0.020994       0.011740       0.020994       0.023480
 15.715000      -0.154026       0.324369       0.022523       0.010116       0.022523       0.020231
 15.720000      -0.153910       0.324415       0.024050       0.008491       0.024050       0.016983
 15.725000      -0.153785       0.324454       0.025575       0.006867       0.025575       0.013734
 15.730000      -0.153654       0.324484       0.027098       0.005243       0.027098       0.010487
 15.735000      -0.153515       0.324506       0.028619       0.003620       0.028619       0.007239
 15.740000      -0.153368       0.324520       0.030138       0.001996       0.030138       0.003993
 15.745000      -0.153213       0.324526       0.031654       0.000373       0.031654       0.000747
 15.750000      -0.153051       0.324524       0.033167      -0.001249       0.033167      -0.002498
 15.755000      -0.152881       0.324514       0.034678      -0.002871       0.034678      -0.005742
 15.760000      -0.152704       0.324495       0.036187      -0.004493       0.036187      -0.008985
 15.765000      -0.152520       0.324469       0.037692      -0.006114       0.037692      -0.012228
 15.770000      -0.152327       0.324434       0.039195      -0.007734       0.039195      -0.015469
 15.775000      -0.152128       0.324391       0.040695      -0.009354       0.040695      -0.018708
 15.780000      -0.151920       0.324340       0.042192      -0.010973       0.042192      -0.021947
 15.785000      -0.151706       0.324282       0.043686      -0.012592       0.043686      -0.025184
 15.790000      -0.151484       0.324215       0.045177      -0.014210       0.045177      -0.028419
 15.795000      -0.151254       0.324139       0.046664      -0.015827       0.046664      -0.031653
 15.800000      -0.151017       0.324056       0.048148      -0.017443       0.048148      -0.034885
 15.805000      -0.150773       0.323965       0.049629      -0.019058       0.049629      -0.038116
 15.810000      -0.150521       0.323866       0.051107      -0.020672       0.051107      -0.041345
 15.815000      -0.150261       0.323758       0.052581      -0.022286       0.052581      -0.044571
 15.820000      -0.149995       0.323643       0.054051      -0.023898       0.054051      -0.047796
 15.825000      -0.149721       0.323519       0.055518      -0.025509       0.055518      -0.051018
 15.830000      -0.149440       0.323388       0.056981      -0.027119       0.056981      -0.054239
 15.835000      -0.149151       0.323248       0.058440      -0.028728       0.058440      -0.057457
 15.840000      -0.148855       0.323100       0.059895      -0.030336       0.059895      -0.060673
 15.845000      -0.148552       0.322945       0.061346      -0.031943       0.061346      -0.063886
 15.850000      -0.148242       0.322781       0.062793      -0.033548       0.062793      -0.067096
 15.855000      -0.147924       0.322609       0.064236      -0.035152       0.064236      -0.070304
 15.860000      -0.147599       0.322430       0.065675      -0.036755       0.065675      -0.073510
 15.865000      -0.147268       0.322242       0.067110      -0.038356       0.067110      -0.076712
 15.870000      -0.146928       0.322046       0.068540      -0.039956       0.068540      -0.079912
 15.875000      -0.146582       0.321842       0.069966      -0.041554       0.069966      -0.083108
 15.880000      -0.146229       0.321630       0.071387      -0.043151       0.071387      -0.086302
 15.885000      -0.145868       0.321411       0.072804      -0.044746       0.072804      -0.089492
 15.890000      -0.145501       0.321183       0.074216      -0.046340       0.074216      -0.092679
 15.895000      -0.145126       0.320947       0.075623      -0.047932       0.075623      -0.095863
 15.900000      -0.144745       0.320704       0.077025      -0.049522       0.077025      -0.099043
 15.905000      -0.144356       0.320452       0.078423      -0.051110       0.078423      -0.102220
 15.910000      -0.143960       0.320193       0.079816      -0.052697       0.079816      -0.105393
 15.915000      -0.143558       0.319925       0.081203      -0.054281       0.081203      -0.108563
 15.920000      -0.143148       0.319650       0.082586      -0.055864       0.082586      -0.111729
 15.925000      -0.142732       0.319366       0.083963      -0.057445       0.083963      -0.114891
 15.930000      -0.142309       0.319075       0.085335      -0.059024       0.085335      -0.118049
 15.935000      -0.141879       0.318776       0.086702      -0.060601       0.086702      -0.121203
 15.940000      -0.141442       0.318469       0.088063      -0.062176       0.088063      -0.124353
 15.945000      -0.140998       0.318154       0.089419      -0.063749       0.089419      -0.127498
 15.950000      -0.140547       0.317832       0.090770      -0.065320       0.090770      -0.130640
 15.955000      -0.140090       0.317501       0.092115      -0.066888       0.092115      -0.133777
 15.960000      -0.139626       0.317163       0.093454      -0.068455       0.093454      -0.136909
 15.965000      -0.139156       0.316817       0.094788      -0.070019       0.094788      -0.140038
 15.970000      -0.138678       0.316463       0.096116      -0.071580       0.096116      -0.143161
 15.975000      -0.138195       0.316101       0.097437      -0.073140       0.097437      -0.146280
 15.980000      -0.137704       0.315731       0.098753      -0.074697       0.098753      -0.149394
 15.985000      -0.137207       0.315354       0.100064      -0.076251       0.100064      -0.152503
 15.990000      -0.136703       0.314969       0.101368      -0.077804       0.101368      -0.155607
 15.995000      -0.136193       0.314576       0.102665      -0.079353       0.102665      -0.158706
 16.000000      -0.135677       0.314175       0.103957      -0.080900       0.103957      -0.161800
 16.005000      -0.135154       0.313767       0.105243      -0.082445       0.105243      -0.164889
 16.010000      -0.134624       0.313351       0.106522      -0.083986       0.106522      -0.167973
 16.015000      -0.134089       0.312927       0.107794      -0.085526       0.107794      -0.171051
 16.020000      -0.133546       0.312496       0.109061      -0.087062       0.109061      -0.174124
 16.025000      -0.132998       0.312056       0.110321      -0.088596       0.110321      -0.177191
 16.030000      -0.132443       0.311610       0.111574      -0.090126       0.111574      -0.180253
 16.035000      -0.131882       0.311155       0.112821      -0.091654       0.112821      -0.183309
 16.040000      -0.131315       0.310693       0.114060      -0.093180       0.114060      -0.186359
 16.045000      -0.130742       0.310223       0.115294      -0.094702       0.115294      -0.189403
 16.050000      -0.130162       0.309746       0.116520      -0.096221       0.116520      -0.192442
 16.055000      -0.129576       0.309261       0.117740      -0.097737       0.117740      -0.195474
 16.060000      -0.128985       0.308769       0.118952      -0.099250       0.118952      -0.198501
 16.065000      -0.128387       0.308269       0.120158      -0.100760       0.120158      -0.201521
 16.070000      -0.127783       0.307761       0.121357      -0.102267       0.121357      -0.204535
 16.075000      -0.127173       0.307246       0.122548      -0.103771       0.122548      -0.207542
 16.080000      -0.126558       0.306723       0.123732      -0.105272       0.123732      -0.210544
 16.085000      -0.125936       0.306193       0.124910      -0.106769       0.124910      -0.213538
 16.090000      -0.125309       0.305656       0.126079      -0.108263       0.126079      -0.216527
 16.095000      -0.124675       0.305111       0.127242      -0.109754       0.127242      -0.219508
 16.100000      -0.124036       0.304558       0.128397      -0.111241       0.128397      -0.222483
 16.105000      -0.123391       0.303998       0.129545      -0.112725       0.129545      -0.225451
 16.110000      -0.122741       0.303431       0.130685      -0.114206       0.130685      -0.228412
 16.115000      -0.122085       0.302856       0.131818      -0.115683       0.131818      -0.231366
 16.120000      -0.121423       0.302274       0.132943      -0.117157       0.132943      -0.234313
 16.125000      -0.120755       0.301685       0.134060      -0.118627       0.134060      -0.237253
 16.130000      -0.120082       0.301088       0.135170      -0.120093       0.135170      -0.240186
 16.135000      -0.119403       0.300484       0.136272      -0.121556       0.136272      -0.243112
 16.140000      -0.118719       0.299872       0.137366      -0.123015       0.137366      -0.246030
 16.145000      -0.118030       0.299254       0.138452      -0.124470       0.138452      -0.248941
 16.150000      -0.117335       0.298628       0.139531      -0.125922       0.139531      -0.251844
 16.155000      -0.116635       0.297994       0.140601      -0.127370       0.140601      -0.254740
 16.160000      -0.115929       0.297354       0.141663      -0.128814       0.141663      -0.257628
 16.165000      -0.115218       0.296706       0.142718      -0.130254       0.142718      -0.260508
 16.170000      -0.114502       0.296051       0.143764      -0.131690       0.143764      -0.263381
 16.175000      -0.113780       0.295389       0.144802      -0.133123       0.144802      -0.266245
 16.180000      -0.113054       0.294720       0.145832      -0.134551       0.145832      -0.269102
 16.185000      -0.112322       0.294044       0.146853      -0.135975       0.146853      -0.271951
 16.190000      -0.111585       0.293360       0.147867      -0.137396       0.147867      -0.274792
 16.195000      -0.110843       0.292670       0.148871      -0.138812       0.148871      -0.277624
 16.200000      -0.110096       0.291972       0.149868      -0.140224       0.149868      -0.280448
 16.205000      -0.109345       0.291268       0.150856      -0.141632       0.150856      -0.283264
 16.210000      -0.108588       0.290556       0.151836      -0.143036       0.151836      -0.286072
 16.215000      -0.107826       0.289837       0.152807      -0.144435       0.152807      -0.288871
 16.220000      -0.107060       0.289112       0.153769      -0.145831       0.153769      -0.291662
 16.225000      -0.106289       0.288379       0.154723      -0.147222       0.154723      -0.294444
 16.230000      -0.105513       0.287639       0.155669      -0.148608       0.155669      -0.297217
 16.235000      -0.104732       0.286893       0.156605      -0.149991       0.156605      -0.299981
 16.240000      -0.103947       0.286140       0.157533      -0.151369       0.157533      -0.302737
 16.245000      -0.103157       0.285379       0.158452      -0.152742       0.158452      -0.305484
 16.250000      -0.102362       0.284612       0.159362      -0.154111       0.159362      -0.308222
 16.255000      -0.101563       0.283838       0.160264      -0.155475       0.160264      -0.310951
 16.260000      -0.100759       0.283057       0.161156      -0.156835       0.161156      -0.313671
 16.265000      -0.099951       0.282270       0.162040      -0.158191       0.162040      -0.316381
 16.270000      -0.099139       0.281475       0.162915      -0.159541       0.162915      -0.319083
 16.275000      -0.098322       0.280674       0.163780      -0.160888       0.163780      -0.321775
 16.280000      -0.097501       0.279867       0.164637      -0.162229       0.164637      -0.324458
 16.285000      -0.096676       0.279052       0.165484      -0.163566       0.165484      -0.327131
 16.290000      -0.095846       0.278231       0.166323      -0.164898       0.166323      -0.329795
 16.295000      -0.095013       0.277403       0.167152      -0.166225       0.167152      -0.332449
 16.300000      -0.094175       0.276569       0.167972      -0.167547       0.167972      -0.335094
 16.305000      -0.093333       0.275728       0.168783      -0.168864       0.168783      -0.337729
 16.310000      -0.092487       0.274880       0.169584      -0.170177       0.169584      -0.340354
 16.315000      -0.091637       0.274026       0.170377      -0.171485       0.170377      -0.342969
 16.320000      -0.090783       0.273165       0.171160      -0.172787       0.171160      -0.345575
 16.325000      -0.089926       0.272298       0.171933      -0.174085       0.171933      -0.348170
 16.330000      -0.089064       0.271424       0.172697      -0.175378       0.172697      -0.350756
 16.335000      -0.088199       0.270544       0.173452      -0.176666       0.173452      -0.353331
 16.340000      -0.087330       0.269658       0.174198      -0.177948       0.174198      -0.355896
 16.345000      -0.086457       0.268765       0.174934      -0.179226       0.174934      -0.358451
 16.350000      -0.085580       0.267866       0.175660      -0.180498       0.175660      -0.360996
 16.355000      -0.084700       0.266960       0.176377      -0.181765       0.176377      -0.363530
 16.360000      -0.083816       0.266048       0.177084      -0.183027       0.177084      -0.366054
 16.365000      -0.082929       0.265130       0.177782      -0.184284       0.177782      -0.368568
 16.370000      -0.082039       0.264205       0.178470      -0.185535       0.178470      -0.371071
 16.375000      -0.081145       0.263274       0.179149      -0.186782       0.179149      -0.373563
 16.380000      -0.080247       0.262337       0.179818      -0.188022       0.179818      -0.376045
 16.385000      -0.079346       0.261394       0.180477      -0.189258       0.180477      -0.378516
 16.390000      -0.078442       0.260445       0.181127      -0.190488       0.181127      -0.380976
 16.395000      -0.077535       0.259489       0.181766      -0.191713       0.181766      -0.383425
 16.400000      -0.076625       0.258528       0.182396      -0.192932       0.182396      -0.385864
 16.405000      -0.075711       0.257560       0.183017      -0.194146       0.183017      -0.388291
 16.410000      -0.074795       0.256586       0.183627      -0.195354       0.183627      -0.390708
 16.415000      -0.073875       0.255606       0.184228      -0.196557       0.184228      -0.393113
 16.420000      -0.072952       0.254621       0.184819      -0.197754       0.184819      -0.395507
 16.425000      -0.072027       0.253629       0.185399      -0.198945       0.185399      -0.397890
 16.430000      -0.071098       0.252631       0.185971      -0.200131       0.185971      -0.400262
 16.435000      -0.070167       0.251628       0.186532      -0.201311       0.186532      -0.402623
 16.440000      -0.069233       0.250618       0.187083      -0.202486       0.187083      -0.404972
 16.445000      -0.068296       0.249603       0.187624      -0.203655       0.187624      -0.407310
 16.450000      -0.067357       0.248581       0.188156      -0.204818       0.188156      -0.409636
 16.455000      -0.066415       0.247554       0.188677      -0.205975       0.188677      -0.411950
 16.460000      -0.065470       0.246522       0.189188      -0.207127       0.189188      -0.414254
 16.465000      -0.064523       0.245483       0.189690      -0.208273       0.189690      -0.416545
 16.470000      -0.063573       0.244439       0.190181      -0.209412       0.190181      -0.418825
 16.475000      -0.062621       0.243389       0.190663      -0.210546       0.190663      -0.421093
 16.480000      -0.061667       0.242334       0.191134      -0.211675       0.191134      -0.423349
 16.485000      -0.060710       0.241272       0.191595      -0.212797       0.191595      -0.425593
 16.490000      -0.059751       0.240206       0.192046      -0.213913       0.192046      -0.427826
 16.495000      -0.058789       0.239133       0.192488      -0.215023       0.192488      -0.430046
 16.500000      -0.057826       0.238055       0.192919      -0.216127       0.192919      -0.432255
 16.505000      -0.056860       0.236972       0.193340      -0.217226       0.193340      -0.434451
 16.510000      -0.055892       0.235883       0.193750      -0.218318       0.193750      -0.436635
 16.515000      -0.054923       0.234789       0.194151      -0.219404       0.194151      -0.438807
 16.520000      -0.053951       0.233689       0.194542      -0.220484       0.194542      -0.440967
 16.525000      -0.052977       0.232584       0.194922      -0.221557       0.194922      -0.443115
 16.530000      -0.052002       0.231474       0.195292      -0.222625       0.195292      -0.445250
 16.535000      -0.051024       0.230358       0.195652      -0.223687       0.195652      -0.447373
 16.540000      -0.050045       0.229237       0.196002      -0.224742       0.196002      -0.449484
 16.545000      -0.049064       0.228110       0.196342      -0.225791       0.196342      -0.451582
 16.550000      -0.048082       0.226979       0.196671      -0.226833       0.196671      -0.453667
 16.555000      -0.047098       0.225842       0.196991      -0.227870       0.196991      -0.455740
 16.560000      -0.046112       0.224700       0.197300      -0.228900       0.197300      -0.457800
 16.565000      -0.045125       0.223553       0.197599      -0.229924       0.197599      -0.459848
 16.570000      -0.044136       0.222401       0.197888      -0.230941       0.197888      -0.461883
 16.575000      -0.043146       0.221244       0.198166      -0.231952       0.198166      -0.463905
 16.580000      -0.042154       0.220081       0.198435      -0.232957       0.198435      -0.465914
 16.585000      -0.041162       0.218914       0.198693      -0.233955       0.198693      -0.467911
 16.590000      -0.040167       0.217742       0.198941      -0.234947       0.198941      -0.469894
 16.595000      -0.039172       0.216565       0.199179      -0.235932       0.199179      -0.471865
 16.600000      -0.038176       0.215382       0.199406      -0.236911       0.199406      -0.473823
 16.605000      -0.037178       0.214196       0.199623      -0.237884       0.199623      -0.475767
 16.610000      -0.036179       0.213004       0.199830      -0.238849       0.199830      -0.477699
 16.615000      -0.035180       0.211807       0.200027      -0.239809       0.200027      -0.479617
 16.620000      -0.034179       0.210606       0.200214      -0.240761       0.200214      -0.481523
 16.625000      -0.033178       0.209399       0.200390      -0.241707       0.200390      -0.483415
 16.630000      -0.032175       0.208189       0.200557      -0.242647       0.200557      -0.485294
 16.635000      -0.031172       0.206973       0.200713      -0.243580       0.200713      -0.487159
 16.640000      -0.030168       0.205753       0.200859      -0.244506       0.200859      -0.489012
 16.645000      -0.029164       0.204528       0.200994      -0.245425       0.200994      -0.490850
 16.650000      -0.028158       0.203299       0.201120      -0.246338       0.201120      -0.492676
 16.655000      -0.027152       0.202065       0.201235      -0.247244       0.201235      -0.494488
 16.660000      -0.026146       0.200826       0.201340      -0.248143       0.201340      -0.496287
 16.665000      -0.025139       0.199583       0.201435      -0.249036       0.201435      -0.498072
 16.670000      -0.024132       0.198336       0.201520      -0.249922       0.201520      -0.499843
 16.675000      -0.023124       0.197084       0.201594      -0.250801       0.201594      -0.501601
 16.680000      -0.022116       0.195828       0.201659      -0.251673       0.201659      -0.503345
 16.685000      -0.021107       0.194567       0.201713      -0.252538       0.201713      -0.505076
 16.690000      -0.020099       0.193302       0.201757      -0.253396       0.201757      -0.506793
 16.695000      -0.019090       0.192033       0.201791      -0.254248       0.201791      -0.508496
 16.700000      -0.018081       0.190760       0.201815      -0.255093       0.201815      -0.510185
 16.705000      -0.017072       0.189482       0.201829      -0.255930       0.201829      -0.511861
 16.710000      -0.016062       0.188201       0.201832      -0.256761       0.201832      -0.513522
 16.715000      -0.015053       0.186915       0.201826      -0.257585       0.201826      -0.515170
 16.720000      -0.014044       0.185625       0.201809      -0.258402       0.201809      -0.516804
 16.725000      -0.013035       0.184331       0.201783      -0.259212       0.201783      -0.518424
 16.730000      -0.012026       0.183033       0.201746      -0.260015       0.201746      -0.520030
 16.735000      -0.011018       0.181731       0.201699      -0.260811       0.201699      -0.521622
 16.740000      -0.010009       0.180425       0.201643      -0.261600       0.201643      -0.523200
 16.745000      -0.009001       0.179115       0.201576      -0.262382       0.201576      -0.524763
 16.750000      -0.007994       0.177801       0.201499      -0.263157       0.201499      -0.526313
 16.755000      -0.006986       0.176483       0.201412      -0.263924       0.201412      -0.527849
 16.760000      -0.005980       0.175162       0.201316      -0.264685       0.201316      -0.529370
 16.765000      -0.004973       0.173836       0.201209      -0.265438       0.201209      -0.530877
 16.770000      -0.003967       0.172507       0.201093      -0.266185       0.201093      -0.532370
 16.775000      -0.002962       0.171174       0.200966      -0.266924       0.200966      -0.533848
 16.780000      -0.001958       0.169838       0.200830      -0.267656       0.200830      -0.535313
 16.785000      -0.000954       0.168498       0.200683      -0.268381       0.200683      -0.536762
 16.790000       0.000049       0.167154       0.200527      -0.269099       0.200527      -0.538198
 16.795000       0.001051       0.165807       0.200361      -0.269810       0.200361      -0.539619
 16.800000       0.002053       0.164456       0.200185      -0.270513       0.200185      -0.541026
 16.805000       0.003053       0.163102       0.200000      -0.271209       0.200000      -0.542418
 16.810000       0.004053       0.161744       0.199804      -0.271898       0.199804      -0.543796
 16.815000       0.005051       0.160383       0.199599      -0.272580       0.199599      -0.545159
 16.820000       0.006049       0.159018       0.199384      -0.273254       0.199384      -0.546508
 16.825000       0.007045       0.157650       0.199160      -0.273921       0.199160      -0.547843
 16.830000       0.008040       0.156279       0.198925      -0.274581       0.198925      -0.549162
 16.835000       0.009034       0.154904       0.198681      -0.275234       0.198681      -0.550467
 16.840000       0.010027       0.153527       0.198427      -0.275879       0.198427      -0.551758
 16.845000       0.011018       0.152146       0.198164      -0.276517       0.198164      -0.553034
 16.850000       0.012009       0.150761       0.197891      -0.277147       0.197891      -0.554295
 16.855000       0.012997       0.149374       0.197609      -0.277771       0.197609      -0.555541
 16.860000       0.013985       0.147984       0.197316      -0.278387       0.197316      -0.556773
 16.865000       0.014970       0.146590       0.197015      -0.278995       0.197015      -0.557990
 16.870000       0.015955       0.145194       0.196704      -0.279596       0.196704      -0.559192
 16.875000       0.016937       0.143794       0.196383      -0.280190       0.196383      -0.560380
 16.880000       0.017919       0.142392       0.196053      -0.280776       0.196053      -0.561553
 16.885000       0.018898       0.140987       0.195713      -0.281355       0.195713      -0.562710
 16.890000       0.019876       0.139578       0.195364      -0.281927       0.195364      -0.563853
 16.895000       0.020852       0.138167       0.195006      -0.282491       0.195006      -0.564982
 16.900000       0.021826       0.136754       0.194638      -0.283047       0.194638      -0.566095
 16.905000       0.022798       0.135337       0.194261      -0.283597       0.194261      -0.567193
 16.910000       0.023768       0.133918       0.193875      -0.284138       0.193875      -0.568277
 16.915000       0.024737       0.132496       0.193479      -0.284673       0.193479      -0.569345
 16.920000       0.025703       0.131071       0.193074      -0.285199       0.193074      -0.570399
 16.925000       0.026667       0.129644       0.192660      -0.285719       0.192660      -0.571437
 16.930000       0.027630       0.128214       0.192237      -0.286231       0.192237      -0.572461
 16.935000       0.028590       0.126781       0.191804      -0.286735       0.191804      -0.573470
 16.940000       0.029548       0.125346       0.191363      -0.287232       0.191363      -0.574463
 16.945000       0.030503       0.123909       0.190912      -0.287721       0.190912      -0.575442
 16.950000       0.031457       0.122469       0.190453      -0.288203       0.190453      -0.576405
 16.955000       0.032408       0.121027       0.189984      -0.288677       0.189984      -0.577354
 16.960000       0.033357       0.119582       0.189506      -0.289144       0.189506      -0.578287
 16.965000       0.034303       0.118136       0.189019      -0.289603       0.189019      -0.579206
 16.970000       0.035247       0.116686       0.188524      -0.290054       0.188524      -0.580109
 16.975000       0.036188       0.115235       0.188019      -0.290498       0.188019      -0.580997
 16.980000       0.037127       0.113781       0.187506      -0.290935       0.187506      -0.581870
 16.985000       0.038063       0.112326       0.186984      -0.291364       0.186984      -0.582728
 16.990000       0.038997       0.110868       0.186453      -0.291785       0.186453      -0.583570
 16.995000       0.039928       0.109408       0.185913      -0.292199       0.185913      -0.584398
 17.000000       0.040856       0.107946       0.185365      -0.292605       0.185365      -0.585210
 17.005000       0.041781       0.106482       0.184808      -0.293004       0.184808      -0.586007
 17.010000       0.042704       0.105016       0.184242      -0.293395       0.184242      -0.586789
 17.015000       0.043624       0.103548       0.183668      -0.293778       0.183668      -0.587556
 17.020000       0.044541       0.102078       0.183085      -0.294154       0.183085      -0.588307
 17.025000       0.045455       0.100606       0.182493      -0.294522       0.182493      -0.589044
 17.030000       0.046366       0.099133       0.181893      -0.294882       0.181893      -0.589765
 17.035000       0.047274       0.097658       0.181285      -0.295235       0.181285      -0.590471
 17.040000       0.048178       0.096180       0.180668      -0.295581       0.180668      -0.591161
 17.045000       0.049080       0.094702       0.180042      -0.295918       0.180042      -0.591837
 17.050000       0.049979       0.093221       0.179409      -0.296248       0.179409      -0.592497
 17.055000       0.050874       0.091739       0.178767      -0.296571       0.178767      -0.593141
 17.060000       0.051766       0.090256       0.178117      -0.296885       0.178117      -0.593771
 17.065000       0.052655       0.088770       0.177458      -0.297193       0.177458      -0.594385
 17.070000       0.053541       0.087284       0.176792      -0.297492       0.176792      -0.594984
 17.075000       0.054423       0.085796       0.176117      -0.297784       0.176117      -0.595568
 17.080000       0.055302       0.084306       0.175434      -0.298068       0.175434      -0.596136
 17.085000       0.056178       0.082815       0.174743      -0.298345       0.174743      -0.596689
 17.090000       0.057050       0.081322       0.174044      -0.298614       0.174044      -0.597227
 17.095000       0.057918       0.079829       0.173337      -0.298875       0.173337      -0.597750
 17.100000       0.058783       0.078334       0.172622      -0.299128       0.172622      -0.598257
 17.105000       0.059644       0.076837       0.171900      -0.299374       0.171900      -0.598749
