         t             x1             x2             v1             v2             p1             p2
 17.670000      -0.043337       0.048126      -0.194481       0.141359      -0.194481       0.282719
 17.675000      -0.044299       0.048827      -0.190199       0.139221      -0.190199       0.278442
 17.680000      -0.045239       0.049518      -0.185846       0.137047      -0.185846       0.274095
 17.685000      -0.046157       0.050198      -0.181425       0.134839      -0.181425       0.269678
 17.690000      -0.047053       0.050866      -0.176935       0.132597      -0.176935       0.265194
 17.695000      -0.047926       0.051524      -0.172380       0.130321      -0.172380       0.260643
 17.700000      -0.048777       0.052170      -0.167760       0.128013      -0.167760       0.256026
 17.705000      -0.049604       0.052804      -0.163077       0.125673      -0.163077       0.251347
 17.710000      -0.050407       0.053426      -0.158333       0.123303      -0.158333       0.246605
 17.715000      -0.051187       0.054037      -0.153529       0.120902      -0.153529       0.241803
 17.720000      -0.051943       0.054635      -0.148667       0.118471      -0.148667       0.236942
 17.725000      -0.052674       0.055221      -0.143749       0.116012      -0.143749       0.232024
 17.730000      -0.053380       0.055795      -0.138777       0.113525      -0.138777       0.227050
 17.735000      -0.054061       0.056357      -0.133752       0.111011      -0.133752       0.222023
 17.740000      -0.054717       0.056905      -0.128675       0.108471      -0.128675       0.216942
 17.745000      -0.055348       0.057441      -0.123550       0.105906      -0.123550       0.211812
 17.750000      -0.055953       0.057964      -0.118377       0.103316      -0.118377       0.206631
 17.755000      -0.056532       0.058474      -0.113158       0.100702      -0.113158       0.201404
 17.760000      -0.057084       0.058971      -0.107895       0.098065      -0.107895       0.196131
 17.765000      -0.057611       0.059455      -0.102589       0.095407      -0.102589       0.190814
 17.770000      -0.058110       0.059925      -0.097243       0.092727      -0.097243       0.185454
 17.775000      -0.058583       0.060382      -0.091859       0.090027      -0.091859       0.180055
 17.780000      -0.059029       0.060826      -0.086438       0.087308      -0.086438       0.174616
 17.785000      -0.059447       0.061255      -0.080982       0.084570      -0.080982       0.169140
 17.790000      -0.059838       0.061671      -0.075493       0.081815      -0.075493       0.163629
 17.795000      -0.060202       0.062073      -0.069972       0.079042      -0.069972       0.158085
 17.800000      -0.060538       0.062462      -0.064423       0.076254      -0.064423       0.152508
 17.805000      -0.060846       0.062836      -0.058845       0.073451      -0.058845       0.146902
 17.810000      -0.061127       0.063196      -0.053243       0.070634      -0.053243       0.141268
 17.815000      -0.061379       0.063542      -0.047616       0.067804      -0.047616       0.135607
 17.820000      -0.061603       0.063874      -0.041968       0.064961      -0.041968       0.129922
 17.825000      -0.061798       0.064192      -0.036299       0.062107      -0.036299       0.124215
 17.830000      -0.061966       0.064495      -0.030613       0.059243      -0.030613       0.118486
 17.835000      -0.062104       0.064784      -0.024910       0.056369      -0.024910       0.112739
 17.840000      -0.062215       0.065059      -0.019193       0.053487      -0.019193       0.106974
 17.845000      -0.062296       0.065319      -0.013464       0.050597      -0.013464       0.101194
 17.850000      -0.062349       0.065565      -0.007725       0.047700      -0.007725       0.095401
 17.855000      -0.062374       0.065796      -0.001977       0.044798      -0.001977       0.089596
 17.860000      -0.062369       0.066013       0.003778       0.041891       0.003778       0.083781
 17.865000      -0.062336       0.066215       0.009536       0.038979       0.009536       0.077959
 17.870000      -0.062274       0.066403       0.015298       0.036065       0.015298       0.072130
 17.875000      -0.062183       0.066576       0.021059       0.033149       0.021059       0.066297
 17.880000      -0.062063       0.066734       0.026819       0.030231       0.026819       0.060462
 17.885000      -0.061915       0.066878       0.032575       0.027313       0.032575       0.054626
 17.890000      -0.061737       0.067007       0.038324       0.024396       0.038324       0.048792
 17.895000      -0.061531       0.067122       0.044066       0.021481       0.044066       0.042961
 17.900000      -0.061297       0.067222       0.049797       0.018568       0.049797       0.037135
 17.905000      -0.061034       0.067308       0.055515       0.015658       0.055515       0.031316
 17.910000      -0.060742       0.067379       0.061219       0.012753       0.061219       0.025506
 17.915000      -0.060421       0.067435       0.066906       0.009853       0.066906       0.019706
 17.920000      -0.060073       0.067477       0.072575       0.006960       0.072575       0.013919
 17.925000      -0.059696       0.067505       0.078223       0.004073       0.078223       0.008146
 17.930000      -0.059290       0.067518       0.083848       0.001195       0.083848       0.002389
 17.935000      -0.058857       0.067517       0.089448      -0.001675       0.089448      -0.003349
 17.940000      -0.058396       0.067501       0.095021      -0.004534       0.095021      -0.009069
 17.945000      -0.057907       0.067471       0.100565      -0.007383       0.100565      -0.014766
 17.950000      -0.057390       0.067427       0.106077      -0.010220       0.106077      -0.020440
 17.955000      -0.056846       0.067369       0.111557      -0.013044       0.111557      -0.026089
 17.960000      -0.056275       0.067297       0.117002      -0.015855       0.117002      -0.031711
 17.965000      -0.055676       0.067211       0.122410      -0.018652       0.122410      -0.037303
 17.970000      -0.055051       0.067111       0.127779      -0.021433       0.127779      -0.042865
 17.975000      -0.054399       0.066996       0.133106      -0.024198       0.133106      -0.048395
 17.980000      -0.053720       0.066869       0.138391      -0.026945       0.138391      -0.053890
 17.985000      -0.053015       0.066727       0.143631      -0.029675       0.143631      -0.059350
 17.990000      -0.052284       0.066572       0.148825      -0.032386       0.148825      -0.064771
 17.995000      -0.051527       0.066403       0.153970      -0.035077       0.153970      -0.070154
 18.000000      -0.050744       0.066221       0.159064      -0.037747       0.159064      -0.075495
 18.005000      -0.049936       0.066026       0.164106      -0.040396       0.164106      -0.080793
 18.010000      -0.049103       0.065817       0.169094      -0.043023       0.169094      -0.086046
 18.015000      -0.048245       0.065596       0.174026      -0.045627       0.174026      -0.091253
 18.020000      -0.047363       0.065361       0.178901      -0.048206       0.178901      -0.096413
 18.025000      -0.046456       0.065114       0.183716      -0.050761       0.183716      -0.101523
 18.030000      -0.045526       0.064853       0.188470      -0.053291       0.188470      -0.106582
 18.035000      -0.044572       0.064581       0.193161      -0.055794       0.193161      -0.111588
 18.040000      -0.043594       0.064296       0.197788      -0.058270       0.197788      -0.116540
 18.045000      -0.042594       0.063998       0.202349      -0.060718       0.202349      -0.121436
 18.050000      -0.041571       0.063688       0.206842      -0.063137       0.206842      -0.126275
 18.055000      -0.040526       0.063367       0.211265      -0.065528       0.211265      -0.131055
 18.060000      -0.039458       0.063033       0.215618      -0.067887       0.215618      -0.135775
 18.065000      -0.038370       0.062688       0.219898      -0.070216       0.219898      -0.140433
 18.070000      -0.037260       0.062331       0.224104      -0.072514       0.224104      -0.145028
 18.075000      -0.036129       0.061963       0.228235      -0.074779       0.228235      -0.149558
 18.080000      -0.034977       0.061583       0.232289      -0.077011       0.232289      -0.154022
 18.085000      -0.033806       0.061193       0.236265      -0.079210       0.236265      -0.158419
 18.090000      -0.032615       0.060791       0.240161      -0.081374       0.240161      -0.162747
 18.095000      -0.031404       0.060379       0.243976      -0.083503       0.243976      -0.167006
 18.100000      -0.030175       0.059956       0.247709      -0.085596       0.247709      -0.171193
 18.105000      -0.028927       0.059523       0.251358      -0.087654       0.251358      -0.175307
 18.110000      -0.027662       0.059080       0.254922      -0.089674       0.254922      -0.179348
 18.115000      -0.026378       0.058626       0.258400      -0.091657       0.258400      -0.183314
 18.120000      -0.025078       0.058163       0.261791      -0.093602       0.261791      -0.187204
 18.125000      -0.023761       0.057691       0.265093      -0.095508       0.265093      -0.191017
 18.130000      -0.022427       0.057208       0.268306      -0.097375       0.268306      -0.194751
 18.135000      -0.021078       0.056717       0.271428      -0.099203       0.271428      -0.198405
 18.140000      -0.019713       0.056216       0.274458      -0.100990       0.274458      -0.201979
 18.145000      -0.018333       0.055707       0.277396      -0.102736       0.277396      -0.205472
 18.150000      -0.016939       0.055189       0.280240      -0.104441       0.280240      -0.208882
 18.155000      -0.015531       0.054663       0.282989      -0.106104       0.282989      -0.212209
 18.160000      -0.014109       0.054128       0.285642      -0.107725       0.285642      -0.215451
 18.165000      -0.012675       0.053586       0.288199      -0.109304       0.288199      -0.218607
 18.170000      -0.011228       0.053035       0.290659      -0.110839       0.290659      -0.221678
 18.175000      -0.009768       0.052477       0.293020      -0.112331       0.293020      -0.224661
 18.180000      -0.008298       0.051912       0.295283      -0.113778       0.295283      -0.227557
 18.185000      -0.006816       0.051339       0.297446      -0.115182       0.297446      -0.230363
 18.190000      -0.005323       0.050760       0.299509      -0.116540       0.299509      -0.233081
 18.195000      -0.003821       0.050174       0.301470      -0.117854       0.301470      -0.235708
 18.200000      -0.002309       0.049582       0.303330      -0.119122       0.303330      -0.238244
 18.205000      -0.000788       0.048983       0.305088      -0.120344       0.305088      -0.240689
 18.210000       0.000742       0.048378       0.306743      -0.121521       0.306743      -0.243041
 18.215000       0.002280       0.047768       0.308295      -0.122651       0.308295      -0.245301
 18.220000       0.003825       0.047152       0.309743      -0.123734       0.309743      -0.247468
 18.225000       0.005377       0.046531       0.311087      -0.124770       0.311087      -0.249540
 18.230000       0.006935       0.045904       0.312326      -0.125759       0.312326      -0.251519
 18.235000       0.008500       0.045273       0.313461      -0.126701       0.313461      -0.253403
 18.240000       0.010070       0.044637       0.314490      -0.127596       0.314490      -0.255191
 18.245000       0.011645       0.043997       0.315413      -0.128442       0.315413      -0.256884
 18.250000       0.013224       0.043353       0.316231      -0.129241       0.316231      -0.258481
 18.255000       0.014807       0.042705       0.316943      -0.129991       0.316943      -0.259982
 18.260000       0.016393       0.042053       0.317549      -0.130693       0.317549      -0.261387
 18.265000       0.017982       0.041398       0.318048      -0.131347       0.318048      -0.262694
 18.270000       0.019573       0.040740       0.318441      -0.131952       0.318441      -0.263905
 18.275000       0.021166       0.040079       0.318727      -0.132509       0.318727      -0.265018
 18.280000       0.022760       0.039415       0.318907      -0.133017       0.318907      -0.266034
 18.285000       0.024355       0.038749       0.318980      -0.133476       0.318980      -0.266952
 18.290000       0.025950       0.038080       0.318947      -0.133887       0.318947      -0.267773
 18.295000       0.027545       0.037410       0.318808      -0.134248       0.318808      -0.268497
 18.300000       0.029138       0.036738       0.318562      -0.134561       0.318562      -0.269122
 18.305000       0.030730       0.036064       0.318210      -0.134825       0.318210      -0.269651
 18.310000       0.032320       0.035390       0.317752      -0.135041       0.317752      -0.270081
 18.315000       0.033907       0.034714       0.317188      -0.135207       0.317188      -0.270414
 18.320000       0.035492       0.034038       0.316519      -0.135325       0.316519      -0.270650
 18.325000       0.037072       0.033361       0.315745      -0.135394       0.315745      -0.270788
 18.330000       0.038649       0.032684       0.314866      -0.135415       0.314866      -0.270830
 18.335000       0.040221       0.032007       0.313883      -0.135387       0.313883      -0.270775
 18.340000       0.041788       0.031330       0.312795      -0.135311       0.312795      -0.270623
 18.345000       0.043349       0.030654       0.311604      -0.135187       0.311604      -0.270374
 18.350000       0.044903       0.029978       0.310310      -0.135015       0.310310      -0.270030
 18.355000       0.046452       0.029304       0.308913      -0.134795       0.308913      -0.269590
 18.360000       0.047992       0.028630       0.307414      -0.134528       0.307414      -0.269055
 18.365000       0.049525       0.027958       0.305814      -0.134213       0.305814      -0.268425
 18.370000       0.051050       0.027288       0.304112      -0.133850       0.304112      -0.267701
 18.375000       0.052566       0.026620       0.302310      -0.133441       0.302310      -0.266883
 18.380000       0.054073       0.025954       0.300409      -0.132985       0.300409      -0.265971
 18.385000       0.055570       0.025290       0.298408      -0.132483       0.298408      -0.264966
 18.390000       0.057057       0.024629       0.296310      -0.131935       0.296310      -0.263869
 18.395000       0.058533       0.023971       0.294114      -0.131340       0.294114      -0.262681
 18.400000       0.059998       0.023316       0.291821      -0.130700       0.291821      -0.261401
 18.405000       0.061451       0.022664       0.289432      -0.130015       0.289432      -0.260031
 18.410000       0.062892       0.022016       0.286948      -0.129285       0.286948      -0.258571
 18.415000       0.064321       0.021371       0.284370      -0.128511       0.284370      -0.257022
 18.420000       0.065736       0.020731       0.281699      -0.127692       0.281699      -0.255384
 18.425000       0.067138       0.020094       0.278936      -0.126830       0.278936      -0.253660
 18.430000       0.068525       0.019462       0.276081      -0.125924       0.276081      -0.251848
 18.435000       0.069898       0.018835       0.273136      -0.124975       0.273136      -0.249951
 18.440000       0.071256       0.018213       0.270101      -0.123984       0.270101      -0.247968
 18.445000       0.072599       0.017595       0.266979      -0.122951       0.266979      -0.245902
 18.450000       0.073926       0.016983       0.263769      -0.121876       0.263769      -0.243752
 18.455000       0.075237       0.016377       0.260473      -0.120760       0.260473      -0.241520
 18.460000       0.076531       0.015776       0.257091      -0.119603       0.257091      -0.239206
 18.465000       0.077807       0.015181       0.253627      -0.118406       0.253627      -0.236813
 18.470000       0.079067       0.014592       0.250079      -0.117170       0.250079      -0.234340
 18.475000       0.080308       0.014009       0.246450      -0.115894       0.246450      -0.231788
 18.480000       0.081531       0.013433       0.242741      -0.114580       0.242741      -0.229160
 18.485000       0.082735       0.012863       0.238952      -0.113228       0.238952      -0.226456
 18.490000       0.083920       0.012301       0.235086      -0.111838       0.235086      -0.223676
 18.495000       0.085086       0.011745       0.231144      -0.110412       0.231144      -0.220823
 18.500000       0.086232       0.011197       0.227126      -0.108949       0.227126      -0.217897
 18.505000       0.087357       0.010656       0.223035      -0.107450       0.223035      -0.214900
 18.510000       0.088462       0.010122       0.218871      -0.105916       0.218871      -0.211833
 18.515000       0.089546       0.009596       0.214637      -0.104348       0.214637      -0.208696
 18.520000       0.090608       0.009079       0.210332      -0.102746       0.210332      -0.205492
 18.525000       0.091649       0.008569       0.205959      -0.101111       0.205959      -0.202221
 18.530000       0.092668       0.008068       0.201520      -0.099443       0.201520      -0.198886
 18.535000       0.093664       0.007575       0.197015      -0.097743       0.197015      -0.195486
 18.540000       0.094638       0.007090       0.192447      -0.096012       0.192447      -0.192024
 18.545000       0.095588       0.006615       0.187816      -0.094250       0.187816      -0.188501
 18.550000       0.096516       0.006148       0.183124      -0.092459       0.183124      -0.184918
 18.555000       0.097420       0.005690       0.178373      -0.090638       0.178373      -0.181277
 18.560000       0.098299       0.005242       0.173564      -0.088789       0.173564      -0.177579
 18.565000       0.099155       0.004802       0.168699      -0.086913       0.168699      -0.173825
 18.570000       0.099986       0.004372       0.163779      -0.085009       0.163779      -0.170017
 18.575000       0.100793       0.003952       0.158806      -0.083079       0.158806      -0.166157
 18.580000       0.101574       0.003542       0.153782      -0.081123       0.153782      -0.162246
 18.585000       0.102331       0.003141       0.148708      -0.079143       0.148708      -0.158285
 18.590000       0.103061       0.002750       0.143586      -0.077138       0.143586      -0.154276
 18.595000       0.103766       0.002370       0.138417      -0.075110       0.138417      -0.150221
 18.600000       0.104445       0.001999       0.133203      -0.073060       0.133203      -0.146120
 18.605000       0.105098       0.001639       0.127946      -0.070988       0.127946      -0.141976
 18.610000       0.105725       0.001289       0.122648      -0.068895       0.122648      -0.137791
 18.615000       0.106325       0.000950       0.117310      -0.066782       0.117310      -0.133565
 18.620000       0.106898       0.000622       0.111933      -0.064650       0.111933      -0.129300
 18.625000       0.107444       0.000304       0.106521      -0.062499       0.106521      -0.124998
 18.630000       0.107963      -0.000003       0.101073      -0.060331       0.101073      -0.120661
 18.635000       0.108455      -0.000300       0.095593      -0.058145       0.095593      -0.116290
 18.640000       0.108919      -0.000585       0.090082      -0.055944       0.090082      -0.111887
 18.645000       0.109355      -0.000859       0.084541      -0.053727       0.084541      -0.107454
 18.650000       0.109764      -0.001122       0.078972      -0.051496       0.078972      -0.102991
 18.655000       0.110145      -0.001374       0.073377      -0.049251       0.073377      -0.098501
 18.660000       0.110498      -0.001615       0.067759      -0.046993       0.067759      -0.093986
 18.665000       0.110823      -0.001844       0.062117      -0.044724       0.062117      -0.089447
 18.670000       0.111119      -0.002062       0.056456      -0.042443       0.056456      -0.084886
 18.675000       0.111387      -0.002268       0.050775      -0.040152       0.050775      -0.080304
 18.680000       0.111627      -0.002463       0.045078      -0.037852       0.045078      -0.075704
 18.685000       0.111838      -0.002647       0.039365      -0.035543       0.039365      -0.071086
 18.690000       0.112020      -0.002819       0.033639      -0.033227       0.033639      -0.066453
 18.695000       0.112174      -0.002979       0.027901      -0.030903       0.027901      -0.061807
 18.700000       0.112299      -0.003128       0.022153      -0.028574       0.022153      -0.057148
 18.705000       0.112396      -0.003265       0.016398      -0.026240       0.016398      -0.052479
 18.710000       0.112463      -0.003390       0.010636      -0.023901       0.010636      -0.047802
 18.715000       0.112502      -0.003504       0.004870      -0.021559       0.004870      -0.043118
 18.720000       0.112512      -0.003606      -0.000899      -0.019215      -0.000899      -0.038429
 18.725000       0.112493      -0.003696      -0.006668      -0.016868      -0.006668      -0.033737
 18.730000       0.112445      -0.003774      -0.012436      -0.014522      -0.012436      -0.029043
 18.735000       0.112369      -0.003841      -0.018201      -0.012175      -0.018201      -0.024349
 18.740000       0.112263      -0.003896      -0.023961      -0.009829      -0.023961      -0.019657
 18.745000       0.112129      -0.003939      -0.029713      -0.007485      -0.029713      -0.014969
 18.750000       0.111966      -0.003971      -0.035456      -0.005143      -0.035456      -0.010286
 18.755000       0.111775      -0.003991      -0.041187      -0.002805      -0.041187      -0.005610
 18.760000       0.111554      -0.003999      -0.046906      -0.000471      -0.046906      -0.000943
 18.765000       0.111306      -0.003996      -0.052609       0.001857      -0.052609       0.003714
 18.770000       0.111028      -0.003980      -0.058294       0.004179      -0.058294       0.008359
 18.775000       0.110723      -0.003954      -0.063961       0.006495      -0.063961       0.012990
 18.780000       0.110389      -0.003916      -0.069606       0.008802      -0.069606       0.017605
 18.785000       0.110027      -0.003866      -0.075228       0.011101      -0.075228       0.022203
 18.790000       0.109637      -0.003805      -0.080825       0.013391      -0.080825       0.026781
 18.795000       0.109218      -0.003732      -0.086395       0.015670      -0.086395       0.031340
 18.800000       0.108773      -0.003648      -0.091936       0.017938      -0.091936       0.035875
 18.805000       0.108299      -0.003552      -0.097446       0.020193      -0.097446       0.040387
 18.810000       0.107798      -0.003446      -0.102924       0.022436      -0.102924       0.044872
 18.815000       0.107270      -0.003328      -0.108366       0.024665      -0.108366       0.049331
 18.820000       0.106715      -0.003199      -0.113773       0.026880      -0.113773       0.053760
 18.825000       0.106132      -0.003059      -0.119140       0.029079      -0.119140       0.058158
 18.830000       0.105523      -0.002909      -0.124468       0.031262      -0.124468       0.062524
 18.835000       0.104888      -0.002747      -0.129754       0.033428      -0.129754       0.066856
 18.840000       0.104226      -0.002574      -0.134996       0.035576      -0.134996       0.071152
 18.845000       0.103538      -0.002391      -0.140192       0.037706      -0.140192       0.075412
 18.850000       0.102824      -0.002197      -0.145341       0.039816      -0.145341       0.079632
 18.855000       0.102085      -0.001993      -0.150441       0.041906      -0.150441       0.083812
 18.860000       0.101320      -0.001778      -0.155490       0.043975      -0.155490       0.087950
 18.865000       0.100530      -0.001553      -0.160487       0.046023      -0.160487       0.092045
 18.870000       0.099715      -0.001318      -0.165429       0.048048      -0.165429       0.096095
 18.875000       0.098876      -0.001073      -0.170316       0.050049      -0.170316       0.100099
 18.880000       0.098012      -0.000818      -0.175145       0.052027      -0.175145       0.104055
 18.885000       0.097124      -0.000553      -0.179914       0.053980      -0.179914       0.107961
 18.890000       0.096213      -0.000278      -0.184624       0.055908      -0.184624       0.111817
 18.895000       0.095278       0.000006      -0.189271       0.057810      -0.189271       0.115620
 18.900000       0.094320       0.000300      -0.193854       0.059685      -0.193854       0.119370
 18.905000       0.093340       0.000603      -0.198371       0.061532      -0.198371       0.123065
 18.910000       0.092337       0.000916      -0.202822       0.063352      -0.202822       0.126703
 18.915000       0.091311       0.001237      -0.207205       0.065142      -0.207205       0.130284
 18.920000       0.090265       0.001567      -0.211518       0.066903      -0.211518       0.133806
 18.925000       0.089196       0.001906      -0.215760       0.068634      -0.215760       0.137268
 18.930000       0.088107       0.002253      -0.219930       0.070334      -0.219930       0.140668
 18.935000       0.086997       0.002609      -0.224025       0.072003      -0.224025       0.144006
 18.940000       0.085867       0.002973      -0.228045       0.073640      -0.228045       0.147279
 18.945000       0.084717       0.003345      -0.231989       0.075244      -0.231989       0.150487
 18.950000       0.083547       0.003726      -0.235856       0.076815      -0.235856       0.153629
 18.955000       0.082359       0.004113      -0.239643       0.078352      -0.239643       0.156704
 18.960000       0.081151       0.004509      -0.243350       0.079855      -0.243350       0.159710
 18.965000       0.079925       0.004912      -0.246976       0.081323      -0.246976       0.162646
 18.970000       0.078681       0.005322      -0.250519       0.082755      -0.250519       0.165511
 18.975000       0.077420       0.005739      -0.253979       0.084152      -0.253979       0.168304
 18.980000       0.076142       0.006164      -0.257354       0.085512      -0.257354       0.171025
 18.985000       0.074847       0.006595      -0.260644       0.086836      -0.260644       0.173671
 18.990000       0.073535       0.007032      -0.263847       0.088122      -0.263847       0.176243
 18.995000       0.072208       0.007476      -0.266962       0.089370      -0.266962       0.178739
 19.000000       0.070866       0.007926      -0.269988       0.090579      -0.269988       0.181159
 19.005000       0.069509       0.008381      -0.272925       0.091750      -0.272925       0.183501
 19.010000       0.068137       0.008843      -0.275772       0.092882      -0.275772       0.185764
 19.015000       0.066751       0.009310      -0.278527       0.093974      -0.278527       0.187948
 19.020000       0.065352       0.009783      -0.281191       0.095026      -0.281191       0.190052
 19.025000       0.063939       0.010260      -0.283761       0.096038      -0.283761       0.192076
 19.030000       0.062514       0.010743      -0.286238       0.097009      -0.286238       0.194018
 19.035000       0.061077       0.011230      -0.288621       0.097939      -0.288621       0.195877
 19.040000       0.059628       0.011722      -0.290909       0.098827      -0.290909       0.197654
 19.045000       0.058168       0.012219      -0.293101       0.099673      -0.293101       0.199347
 19.050000       0.056697       0.012719      -0.295197       0.100478      -0.295197       0.200956
 19.055000       0.055216       0.013223      -0.297197       0.101240      -0.297197       0.202480
 19.060000       0.053726       0.013731      -0.299099       0.101959      -0.299099       0.203918
 19.065000       0.052226       0.014243      -0.300903       0.102636      -0.300903       0.205271
 19.070000       0.050717       0.014758      -0.302609       0.103269      -0.302609       0.206538
 19.075000       0.049200       0.015275      -0.304217       0.103859      -0.304217       0.207718
 19.080000       0.047675       0.015796      -0.305725       0.104405      -0.305725       0.208810
 19.085000       0.046143       0.016319      -0.307134       0.104907      -0.307134       0.209815
 19.090000       0.044604       0.016845      -0.308444       0.105366      -0.308444       0.210731
 19.095000       0.043058       0.017373      -0.309653       0.105780      -0.309653       0.211560
 19.100000       0.041507       0.017903      -0.310762       0.106150      -0.310762       0.212299
 19.105000       0.039951       0.018434      -0.311771       0.106475      -0.311771       0.212950
 19.110000       0.038390       0.018967      -0.312679       0.106756      -0.312679       0.213511
 19.115000       0.036824       0.019502      -0.313486       0.106992      -0.313486       0.213983
 19.120000       0.035255       0.020037      -0.314193       0.107183      -0.314193       0.214366
 19.125000       0.033682       0.020574      -0.314799       0.107329      -0.314799       0.214658
 19.130000       0.032107       0.021111      -0.315303       0.107430      -0.315303       0.214861
 19.135000       0.030530       0.021648      -0.315707       0.107487      -0.315707       0.214974
 19.140000       0.028950       0.022185      -0.316010       0.107498      -0.316010       0.214996
 19.145000       0.027370       0.022723      -0.316211       0.107465      -0.316211       0.214929
 19.150000       0.025788       0.023260      -0.316313       0.107386      -0.316313       0.214772
 19.155000       0.024207       0.023797      -0.316313       0.107262      -0.316313       0.214524
 19.160000       0.022625       0.024332      -0.316213       0.107093      -0.316213       0.214187
 19.165000       0.021045       0.024867      -0.316013       0.106880      -0.316013       0.213759
 19.170000       0.019465       0.025401      -0.315713       0.106621      -0.315713       0.213242
 19.175000       0.017888       0.025934      -0.315313       0.106318      -0.315313       0.212636
 19.180000       0.016312       0.026464      -0.314813       0.105970      -0.314813       0.211940
 19.185000       0.014740       0.026993      -0.314215       0.105577      -0.314215       0.211155
 19.190000       0.013170       0.027520      -0.313518       0.105140      -0.313518       0.210281
 19.195000       0.011605       0.028045      -0.312722       0.104659      -0.312722       0.209318
 19.200000       0.010043       0.028567      -0.311829       0.104134      -0.311829       0.208267
 19.205000       0.008487       0.029086      -0.310838       0.103564      -0.310838       0.207129
 19.210000       0.006935       0.029602      -0.309750       0.102951      -0.309750       0.205902
 19.215000       0.005389       0.030115      -0.308566       0.102294      -0.308566       0.204589
 19.220000       0.003850       0.030625      -0.307285       0.101594      -0.307285       0.203188
 19.225000       0.002317       0.031131      -0.305910       0.100851      -0.305910       0.201702
 19.230000       0.000791       0.031633      -0.304440       0.100065      -0.304440       0.200129
 19.235000      -0.000728       0.032132      -0.302876       0.099236      -0.302876       0.198472
 19.240000      -0.002238       0.032626      -0.301219       0.098365      -0.301219       0.196729
 19.245000      -0.003740       0.033115      -0.299469       0.097451      -0.299469       0.194903
 19.250000      -0.005232       0.033600      -0.297628       0.096496      -0.297628       0.192993
 19.255000      -0.006716       0.034080      -0.295695       0.095500      -0.295695       0.191000
 19.260000      -0.008189       0.034555      -0.293672       0.094462      -0.293672       0.188925
 19.265000      -0.009652       0.035025      -0.291559       0.093384      -0.291559       0.186768
 19.270000      -0.011105       0.035489      -0.289358       0.092265      -0.289358       0.184531
 19.275000      -0.012546       0.035947      -0.287070       0.091107      -0.287070       0.182214
 19.280000      -0.013975       0.036400      -0.284694       0.089908      -0.284694       0.179817
 19.285000      -0.015393       0.036846      -0.282233       0.088671      -0.282233       0.177342
 19.290000      -0.016797       0.037286      -0.279686       0.087394      -0.279686       0.174789
 19.295000      -0.018189       0.037720      -0.277056       0.086080      -0.277056       0.172159
 19.300000      -0.019568       0.038147      -0.274343       0.084727      -0.274343       0.169454
 19.305000      -0.020933       0.038567      -0.271548       0.083337      -0.271548       0.166673
 19.310000      -0.022283       0.038980      -0.268672       0.081909      -0.268672       0.163818
 19.315000      -0.023619       0.039386      -0.265716       0.080445      -0.265716       0.160891
 19.320000      -0.024940       0.039785      -0.262682       0.078945      -0.262682       0.157891
 19.325000      -0.026246       0.040176      -0.259570       0.077410      -0.259570       0.154820
 19.330000      -0.027536       0.040559      -0.256382       0.075839      -0.256382       0.151678
 19.335000      -0.028810       0.040934      -0.253118       0.074234      -0.253118       0.148468
 19.340000      -0.030067       0.041301      -0.249781       0.072595      -0.249781       0.145190
 19.345000      -0.031307       0.041660      -0.246371       0.070922      -0.246371       0.141845
 19.350000      -0.032530       0.042010      -0.242889       0.069217      -0.242889       0.138434
 19.355000      -0.033736       0.042352      -0.239338       0.067479      -0.239338       0.134958
 19.360000      -0.034924       0.042685      -0.235717       0.065709      -0.235717       0.131419
 19.365000      -0.036093       0.043009      -0.232029       0.063909      -0.232029       0.127817
 19.370000      -0.037244       0.043324      -0.228274       0.062077      -0.228274       0.124155
 19.375000      -0.038376       0.043630      -0.224454       0.060216      -0.224454       0.120432
 19.380000      -0.039488       0.043926      -0.220571       0.058325      -0.220571       0.116651
 19.385000      -0.040581       0.044213      -0.216625       0.056406      -0.216625       0.112812
 19.390000      -0.041654       0.044490      -0.212619       0.054459      -0.212619       0.108918
 19.395000      -0.042707       0.044758      -0.208553       0.052484      -0.208553       0.104968
 19.400000      -0.043740       0.045015      -0.204429       0.050482      -0.204429       0.100965
 19.405000      -0.044752       0.045262      -0.200248       0.048455      -0.200248       0.096910
 19.410000      -0.045742       0.045500      -0.196012       0.046402      -0.196012       0.092804
 19.415000      -0.046712       0.045726      -0.191723       0.044324      -0.191723       0.088648
 19.420000      -0.047659       0.045943      -0.187382       0.042222      -0.187382       0.084444
 19.425000      -0.048585       0.046149      -0.182990       0.040097      -0.182990       0.080194
 19.430000      -0.049489       0.046344      -0.178548       0.037949      -0.178548       0.075898
 19.435000      -0.050371       0.046528      -0.174059       0.035779      -0.174059       0.071558
 19.440000      -0.051230       0.046701      -0.169525       0.033588      -0.169525       0.067176
 19.445000      -0.052066       0.046864      -0.164945       0.031377      -0.164945       0.062753
 19.450000      -0.052879       0.047015      -0.160323       0.029145      -0.160323       0.058291
 19.455000      -0.053669       0.047155      -0.155659       0.026895      -0.155659       0.053790
 19.460000      -0.054436       0.047284      -0.150956       0.024627      -0.150956       0.049253
 19.465000      -0.055179       0.047402      -0.146214       0.022341      -0.146214       0.044681
 19.470000      -0.055898       0.047508      -0.141436       0.020038      -0.141436       0.040076
 19.475000      -0.056593       0.047602      -0.136623       0.017719      -0.136623       0.035438
